"attribute_id","entity_type_id","attribute_code","attribute_model","backend_model","backend_type","backend_table","frontend_model","frontend_input","frontend_label","frontend_class","source_model","is_required","is_user_defined","default_value","is_unique","note","is_bfm_defined","attribute_id","frontend_input_renderer","is_global","is_visible","is_searchable","is_filterable","is_comparable","is_visible_on_front","is_html_allowed_on_front","is_used_for_price_rules","is_filterable_in_search","used_in_product_listing","used_for_sort_by","is_configurable","apply_to","is_visible_in_advanced_search","position","is_wysiwyg_enabled","is_used_for_promo_rules","search_weight","is_deleted","attribute_set_and_group_names"
"262","4","img_popup_preview_2",NULL,Magento\Catalog\Model\Category\Attribute\Backend\Image,"varchar",NULL,Magento\Catalog\Model\Product\Attribute\Frontend\Image,media_image,"Popup Preview Image 2",NULL,NULL,"0","1",NULL,"0","Recommended size: width: 215px, height: 144px","0","262",NULL,"1","1","0","0","0","0","0","0","0","1","0","1",NULL,"0","0","0","0","1","0","Frame|Frames"
"100","4","is_recurring",NULL,NULL,"int",NULL,NULL,"select","Enable Recurring Profile",NULL,"eav/entity_attribute_source_boolean","0","0",NULL,"0","Products with recurring profile participate in catalog as nominal items.","0","100",NULL,"1","1","0","0","0","0","0","0","0","0","0","0","simple,virtual","0","0","0","0","1","0","Frame|Recurring Profile,Mat|Recurring Profile"
"139","4","is_redeemable",NULL,NULL,"int",NULL,NULL,"text","Is Redeemable",NULL,NULL,"0","0",NULL,"0",NULL,"0","139",NULL,"2","0","0","0","0","0","0","0","0","0","0","0","giftcard","0","0","0","0","1","0","Frame|Prices,Mat|Prices"
"351","4","label_data",NULL,NULL,"text",NULL,NULL,"text","Label Data",NULL,NULL,"0","1",NULL,"0",NULL,"0","351",NULL,"1","0","0","0","0","1","0","0","0","1","0","1",customframe,"0","0","0","0","1","0","Frame|General,Mat|General"
"289","4","labor_factor",NULL,NULL,"decimal",NULL,NULL,"text","Labor Factor",NULL,NULL,"1","1",NULL,"0",NULL,"1","289",NULL,"1","1","0","0","0","1","0","0","0","1","0","1","simple,customframe,frame","0","0","0","0","1","0","Frame|Prices,Mat|Prices"
"271","4","layer_height",NULL,NULL,"text",NULL,NULL,"select","Width",NULL,Ziffity\CustomFrame\Model\Product\Attribute\Source\Type\Fractional,"1","1","10","0",NULL,"1","271","adg_customizer/adminhtml_catalog_form_renderer_attribute_fractionalSelect","1","1","0","0","0","1","0","0","0","1","0","1",simple,"0","0","0","1","1","0","Frame|Frames,Mat|Mat"
"270","4","layer_width",NULL,NULL,"text",NULL,NULL,"select","Length",NULL,Ziffity\CustomFrame\Model\Product\Attribute\Source\Type\Fractional,"1","1","10","0",NULL,"1","270","adg_customizer/adminhtml_catalog_form_renderer_attribute_fractionalSelect","1","1","0","0","0","1","0","0","0","1","0","1",simple,"0","0","0","1","1","0","Frame|Frames,Mat|Mat"
"141","4","lifetime",NULL,NULL,"int",NULL,NULL,"text","Lifetime",NULL,NULL,"0","0",NULL,"0",NULL,"0","141",NULL,"2","0","0","0","0","0","0","0","0","0","0","0","giftcard","0","0","0","0","1","0","Frame|Prices,Mat|Prices"
"132","4","links_exist",NULL,NULL,"int",NULL,NULL,NULL,NULL,NULL,NULL,"0","0","0","0",NULL,"0","132",NULL,"1","0","0","0","0","0","0","0","0","1","0","0","downloadable","0","0","0","0","1","0","Frame|General,Mat|General"
"129","4","links_purchased_separately",NULL,NULL,"int",NULL,NULL,NULL,"Links can be purchased separately",NULL,NULL,"1","0",NULL,"0",NULL,"0","129",NULL,"1","0","0","0","0","0","0","0","0","1","0","0","downloadable","0","0","0","0","1","0","Frame|General,Mat|General"
"131","4","links_title",NULL,NULL,"varchar",NULL,NULL,NULL,"Links title",NULL,NULL,"1","0",NULL,"0",NULL,"0","131",NULL,"0","0","0","0","0","0","0","0","0","0","0","0","downloadable","0","0","0","0","1","0","Frame|General,Mat|General"
"354","4","matboard_overlap",NULL,NULL,"decimal",NULL,NULL,"select","Matboard Overlap",NULL,Ziffity\CustomFrame\Model\Product\Attribute\Source\Type\MatboardOverlap,"0","1",NULL,"0",NULL,"1","354",NULL,"1","1","0","0","0","1","0","0","0","1","0","1",customframe,"0","0","0","1","1","0","Frame|Size,Mat|Size"
"407","4","material_cost",NULL,"catalog/product_attribute_backend_price","decimal",NULL,NULL,"price","Material Cost",NULL,NULL,"1","1",NULL,"0",NULL,"0","407",NULL,"1","1","0","0","0","0","1","0","0","0","0","0",simple,"0","0","0","0","1","0","Frame|Prices,Mat|Prices"
"380","4","mat_color",NULL,NULL,"int",NULL,NULL,"select","Color",NULL,Ziffity\CustomFrame\Model\Product\Attribute\Source\Type\MatColor,"0","1",,"0",NULL,"0","380",NULL,"0","1","0","1","0","1","1","0","0","1","0","0","simple","0","0","0","1","1","0","Mat|Mat"
"360","4","mat_height",NULL,NULL,"text",NULL,NULL,"select","Mat Height",NULL,Ziffity\CustomFrame\Model\Product\Attribute\Source\Type\Fractional,"1","1",NULL,"0",NULL,"1","360","adg_customizer/adminhtml_catalog_form_renderer_attribute_fractionalSelect","1","1","0","0","0","1","0","0","0","1","0","1","simple","0","0","0","1","1","0","Mat|Size"
"379","4","mat_type",NULL,Ziffity\CustomFrame\Model\Product\Attribute\Backend\SaveMultipleDimensions,text,NULL,NULL,"multiselect","Mat Type",NULL,Ziffity\CustomFrame\Model\Product\Attribute\Source\Type\MatType,"1","1",,"0",NULL,"0","379",NULL,"1","1","0","1","0","1","0","0","0","1","0","0","simple","0","0","0","1","1","0","Mat|Mat"
"359","4","mat_width",NULL,NULL,text,NULL,NULL,"select","Mat Width",NULL,Ziffity\CustomFrame\Model\Product\Attribute\Source\Type\Fractional,"1","1",NULL,"0",NULL,"1","359","adg_customizer/adminhtml_catalog_form_renderer_attribute_fractionalSelect","1","1","0","0","0","1","0","0","0","1","0","1","simple","0","0","0","1","1","0","Mat|Size"
"88","4","media_gallery",NULL,"catalog/product_attribute_backend_media","varchar",NULL,NULL,"gallery","Media Gallery",NULL,NULL,"0","0",NULL,"0",NULL,"0","88",NULL,"1","1","0","0","0","0","0","0","0","0","0","1",NULL,"0","0","0","0","1","0","Frame|Images,Mat|Images"
"84","4","meta_description",NULL,NULL,"varchar",NULL,NULL,"textarea","Meta Description",NULL,NULL,"0","0",NULL,"0","Maximum 255 chars","0","84",NULL,"0","1","0","0","0","0","0","0","0","0","0","1",NULL,"0","0","0","0","1","0","Frame|Meta Information,Mat|Meta Information"
"83","4","meta_keyword",NULL,NULL,"text",NULL,NULL,"textarea","Meta Keywords",NULL,NULL,"0","0",NULL,"0",NULL,"0","83",NULL,"0","1","0","0","0","0","0","0","0","0","0","1",NULL,"0","0","0","0","1","0","Frame|Meta Information,Mat|Meta Information"
"82","4","meta_title",NULL,NULL,"varchar",NULL,NULL,"text","Meta Title",NULL,NULL,"0","0",NULL,"0",NULL,"0","82",NULL,"0","1","0","0","0","0","0","0","0","0","0","1",NULL,"0","0","0","0","1","0","Frame|Meta Information,Mat|Meta Information"
"99","4","minimal_price",NULL,NULL,"decimal",NULL,NULL,"price","Minimal Price",NULL,NULL,"0","0",NULL,"0",NULL,"0","99",NULL,"0","0","0","0","0","0","0","0","0","0","0","1","simple,configurable,virtual,bundle,downloadable,customframe,frame","0","0","0","0","1","0","Frame|Prices,Mat|Prices"
"290","4","misc_factor1",NULL,NULL,"varchar",NULL,NULL,"text","Misc Factor 1",NULL,NULL,"0","1",NULL,"0","You can use formula in this field.","1","290",NULL,"1","1","0","0","0","1","0","0","0","1","0","1","simple,customframe,frame","0","0","0","0","1","0","Frame|Prices,Mat|Prices"
"291","4","misc_factor2",NULL,NULL,"varchar",NULL,NULL,"text","Misc Factor 2",NULL,NULL,"0","1",NULL,"0","You can use formula in this field.","1","291",NULL,"1","1","0","0","0","1","0","0","0","1","0","1","simple,customframe,frame","0","0","0","0","1","0","Frame|Prices,Mat|Prices"
"292","4","misc_factor3",NULL,NULL,"varchar",NULL,NULL,"text","Misc Factor 3",NULL,NULL,"0","1",NULL,"0","You can use formula in this field.","1","292",NULL,"1","1","0","0","0","1","0","0","0","1","0","1","simple,customframe,frame","0","0","0","0","1","0","Frame|Prices,Mat|Prices"
"71","4","name",NULL,NULL,"varchar",NULL,NULL,"text","Name",NULL,NULL,"1","0",NULL,"0",NULL,"0","71",NULL,"0","1","1","0","0","0","0","0","0","1","1","1",NULL,"1","0","0","1","1","0","Frame|General,Mat|General"
"401","4","nickname_sizes",NULL,NULL,"varchar",NULL,NULL,"text","Nickname for Frame/Graphic sizes","validate-length maximum-length-20",NULL,"0","1",NULL,"0","Maximum length: 20 symbols","0","401",NULL,"1","1","0","0","0","0","0","0","0","0","0","1",customframe,"0","0","0","0","1","0","Frame|Size,Mat|Size"
"381","4","nielsen_profile",NULL,Ziffity\CustomFrame\Model\Product\Attribute\Backend\SaveMultipleDimensions,text,NULL,NULL,"multiselect","Nielsen Metal Profile",NULL,Ziffity\CustomFrame\Model\Product\Attribute\Source\Type\NielsenProfiles,"0","1",,"0",NULL,"0","381",NULL,"1","1","0","1","0","1","0","0","0","1","0","0",simple,"0","3","0","1","1","0","Frame|Frames"
"89","4","old_id",NULL,NULL,"int",NULL,NULL,"text",NULL,NULL,NULL,"0","0",NULL,"0",NULL,"0","89",NULL,"1","0","0","0","0","0","0","0","0","0","0","1",NULL,"0","0","0","0","1","0","Frame|General,Mat|General"
"349","4","opening_data",NULL,NULL,"text",NULL,NULL,"text","Opening Data",NULL,NULL,"0","1",NULL,"0",NULL,"0","349",NULL,"1","0","0","0","0","1","0","0","0","1","0","1",customframe,"0","0","0","0","1","0","Frame|General,Mat|General"
